country,wine_per_country,grape,wine,ratingAVG,ratingCOUNT
Italie,274658,Merlot,Brunello di Montalcino Riserva,4.4,1665
Italie,274658,Sangiovese,Brunello di Montalcino Riserva,4.4,1665
Italie,274658,Chardonnay,Barolo Cannubi Boschis,4.4,4298
Italie,274658,Merlot,Barolo Cannubi Boschis,4.4,4298
Italie,274658,Sangiovese,Barolo Cannubi Boschis,4.4,4298
Italie,274658,Chardonnay,Barolo Le Vigne,4.3,5026
Italie,274658,Merlot,Barolo Le Vigne,4.3,5026
Italie,274658,Sangiovese,Barolo Le Vigne,4.3,5026
France,422503,Chardonnay,Carruades de Lafite Pauillac,4.4,13866
France,422503,Merlot,Carruades de Lafite Pauillac,4.4,13866
France,422503,Pinot Noir,Carruades de Lafite Pauillac,4.4,13866
France,422503,Chardonnay,Beaune 1er Cru 'Clos des Mouches' Blanc,4.4,3093
France,422503,Merlot,Beaune 1er Cru 'Clos des Mouches' Blanc,4.4,3093
France,422503,Pinot Noir,Beaune 1er Cru 'Clos des Mouches' Blanc,4.4,3093
France,422503,Chardonnay,Chambertin Clos de Bèze Grand Cru,4.4,331
France,422503,Merlot,Chambertin Clos de Bèze Grand Cru,4.4,331
France,422503,Pinot Noir,Chambertin Clos de Bèze Grand Cru,4.4,331
France,422503,Chardonnay,Grands-Echezeaux Grand Cru,4.4,700
France,422503,Merlot,Grands-Echezeaux Grand Cru,4.4,700
France,422503,Pinot Noir,Grands-Echezeaux Grand Cru,4.4,700
France,422503,Chardonnay,Puligny-Montrachet,4.3,4548
France,422503,Merlot,Puligny-Montrachet,4.3,4548
France,422503,Pinot Noir,Puligny-Montrachet,4.3,4548
Chili,41191,Cabernet Sauvignon,Aconcagua Valley,4.5,18482
Chili,41191,Merlot,Aconcagua Valley,4.5,18482
Chili,41191,Carménère,Aconcagua Valley,4.5,18482
Chili,41191,Cabernet Sauvignon,Conde de Superunda,4.2,3237
Chili,41191,Merlot,Conde de Superunda,4.2,3237
Chili,41191,Carménère,Conde de Superunda,4.2,3237
Italie,274658,Chardonnay,5 Stelle Sfursat,4.5,10740
Italie,274658,Merlot,5 Stelle Sfursat,4.5,10740
Italie,274658,Sangiovese,5 Stelle Sfursat,4.5,10740
Australie,90954,Shiraz/Syrah,The Armagh Shiraz,4.5,2472
Australie,90954,Cabernet Sauvignon,The Armagh Shiraz,4.5,2472
Australie,90954,Chardonnay,The Armagh Shiraz,4.5,2472
France,422503,Chardonnay,Côte-Rôtie La Landonne,4.6,4068
France,422503,Merlot,Côte-Rôtie La Landonne,4.6,4068
France,422503,Pinot Noir,Côte-Rôtie La Landonne,4.6,4068
France,422503,Chardonnay,Côte-Rôtie La Mouline,4.6,4380
France,422503,Merlot,Côte-Rôtie La Mouline,4.6,4380
France,422503,Pinot Noir,Côte-Rôtie La Mouline,4.6,4380
France,422503,Chardonnay,Ermitage Ex-Voto,4.4,1804
France,422503,Merlot,Ermitage Ex-Voto,4.4,1804
France,422503,Pinot Noir,Ermitage Ex-Voto,4.4,1804
France,422503,Chardonnay,Corton-Charlemagne Grand Cru,4.4,1913
France,422503,Merlot,Corton-Charlemagne Grand Cru,4.4,1913
France,422503,Pinot Noir,Corton-Charlemagne Grand Cru,4.4,1913
Argentine,36121,Cabernet Sauvignon,Bramare Marchiori Vineyard Malbec,4.5,8713
Argentine,36121,Chardonnay,Bramare Marchiori Vineyard Malbec,4.5,8713
Argentine,36121,Malbec,Bramare Marchiori Vineyard Malbec,4.5,8713
Espagne,102662,Cabernet Sauvignon,Viña El Pison,4.6,3027
Espagne,102662,Tempranillo,Viña El Pison,4.6,3027
Espagne,102662,Garnacha,Viña El Pison,4.6,3027
Italie,274658,Chardonnay,Cabernet Sauvignon,4.4,2408
Italie,274658,Merlot,Cabernet Sauvignon,4.4,2408
Italie,274658,Sangiovese,Cabernet Sauvignon,4.4,2408
France,422503,Chardonnay,Saint-Julien (Grand Cru Classé),4.4,29317
France,422503,Merlot,Saint-Julien (Grand Cru Classé),4.4,29317
France,422503,Pinot Noir,Saint-Julien (Grand Cru Classé),4.4,29317
Italie,274658,Chardonnay,Barbaresco,4.5,24516
Italie,274658,Merlot,Barbaresco,4.5,24516
Italie,274658,Sangiovese,Barbaresco,4.5,24516
Italie,274658,Chardonnay,Costa Russi (Barbaresco) Langhe,4.6,2876
Italie,274658,Merlot,Costa Russi (Barbaresco) Langhe,4.6,2876
Italie,274658,Sangiovese,Costa Russi (Barbaresco) Langhe,4.6,2876
Italie,274658,Chardonnay,Sorì Tildìn (Barbaresco) Langhe,4.6,3955
Italie,274658,Merlot,Sorì Tildìn (Barbaresco) Langhe,4.6,3955
Italie,274658,Sangiovese,Sorì Tildìn (Barbaresco) Langhe,4.6,3955
Italie,274658,Chardonnay,Sorì San Lorenzo,4.6,3857
Italie,274658,Merlot,Sorì San Lorenzo,4.6,3857
Italie,274658,Sangiovese,Sorì San Lorenzo,4.6,3857
Italie,274658,Chardonnay,Dagromis Barolo,4.3,20685
Italie,274658,Merlot,Dagromis Barolo,4.3,20685
Italie,274658,Sangiovese,Dagromis Barolo,4.3,20685
Italie,274658,Chardonnay,Conteisa Langhe,4.5,2295
Italie,274658,Merlot,Conteisa Langhe,4.5,2295
Italie,274658,Sangiovese,Conteisa Langhe,4.5,2295
Italie,274658,Chardonnay,Sperss Barolo,4.6,10950
Italie,274658,Merlot,Sperss Barolo,4.6,10950
Italie,274658,Sangiovese,Sperss Barolo,4.6,10950
Italie,274658,Chardonnay,Darmagi Langhe,4.5,3184
Italie,274658,Merlot,Darmagi Langhe,4.5,3184
Italie,274658,Sangiovese,Darmagi Langhe,4.5,3184
États-Unis,204060,Cabernet Sauvignon,Cabernet Sauvignon,4.6,157944
États-Unis,204060,Chardonnay,Cabernet Sauvignon,4.6,157944
États-Unis,204060,Pinot Noir,Cabernet Sauvignon,4.6,157944
États-Unis,204060,Cabernet Sauvignon,Special Selection Cabernet Sauvignon,4.7,41236
États-Unis,204060,Chardonnay,Special Selection Cabernet Sauvignon,4.7,41236
États-Unis,204060,Pinot Noir,Special Selection Cabernet Sauvignon,4.7,41236
Argentine,36121,Cabernet Sauvignon,Cabernet - Cabernet,4.3,27436
Argentine,36121,Chardonnay,Cabernet - Cabernet,4.3,27436
Argentine,36121,Malbec,Cabernet - Cabernet,4.3,27436
Italie,274658,Chardonnay,Barolo Monvigliero,4.2,1163
Italie,274658,Merlot,Barolo Monvigliero,4.2,1163
Italie,274658,Sangiovese,Barolo Monvigliero,4.2,1163
France,422503,Chardonnay,Blanc de Blancs Brut Champagne (Vintage),4.3,6400
France,422503,Merlot,Blanc de Blancs Brut Champagne (Vintage),4.3,6400
France,422503,Pinot Noir,Blanc de Blancs Brut Champagne (Vintage),4.3,6400
France,422503,Chardonnay,Cristal Brut Champagne (Millésimé),4.6,42456
France,422503,Merlot,Cristal Brut Champagne (Millésimé),4.6,42456
France,422503,Pinot Noir,Cristal Brut Champagne (Millésimé),4.6,42456
France,422503,Chardonnay,Cristal Rosé Brut Champagne (Millésimé),4.6,5883
France,422503,Merlot,Cristal Rosé Brut Champagne (Millésimé),4.6,5883
France,422503,Pinot Noir,Cristal Rosé Brut Champagne (Millésimé),4.6,5883
France,422503,Chardonnay,Cos d'Estournel,4.4,43704
France,422503,Merlot,Cos d'Estournel,4.4,43704
France,422503,Pinot Noir,Cos d'Estournel,4.4,43704
France,422503,Chardonnay,Baron de L Pouilly-Fumé,4.4,9002
France,422503,Merlot,Baron de L Pouilly-Fumé,4.4,9002
France,422503,Pinot Noir,Baron de L Pouilly-Fumé,4.4,9002
Italie,274658,Chardonnay,Amarone della Valpolicella Classico,4.5,6669
Italie,274658,Merlot,Amarone della Valpolicella Classico,4.5,6669
Italie,274658,Sangiovese,Amarone della Valpolicella Classico,4.5,6669
Australie,90954,Shiraz/Syrah,Nine Popes,4.3,2118
Australie,90954,Cabernet Sauvignon,Nine Popes,4.3,2118
Australie,90954,Chardonnay,Nine Popes,4.3,2118
Italie,274658,Chardonnay,Barolo Bussia Romirasco,4.5,1544
Italie,274658,Merlot,Barolo Bussia Romirasco,4.5,1544
Italie,274658,Sangiovese,Barolo Bussia Romirasco,4.5,1544
France,422503,Chardonnay,Puligny-Montrachet Premier Cru La Garenne,4.5,200
France,422503,Merlot,Puligny-Montrachet Premier Cru La Garenne,4.5,200
France,422503,Pinot Noir,Puligny-Montrachet Premier Cru La Garenne,4.5,200
France,422503,Chardonnay,Puligny-Montrachet Premier Cru Champ-Canet,4.4,1020
France,422503,Merlot,Puligny-Montrachet Premier Cru Champ-Canet,4.4,1020
France,422503,Pinot Noir,Puligny-Montrachet Premier Cru Champ-Canet,4.4,1020
Italie,274658,Chardonnay,Corte di Cama Sforzato di Valtellina,4.3,3211
Italie,274658,Merlot,Corte di Cama Sforzato di Valtellina,4.3,3211
Italie,274658,Sangiovese,Corte di Cama Sforzato di Valtellina,4.3,3211
Italie,274658,Chardonnay,Bric Dël Fiasc Barolo,4.3,4947
Italie,274658,Merlot,Bric Dël Fiasc Barolo,4.3,4947
Italie,274658,Sangiovese,Bric Dël Fiasc Barolo,4.3,4947
Italie,274658,Chardonnay,Redigaffi Toscana,4.5,5212
Italie,274658,Merlot,Redigaffi Toscana,4.5,5212
Italie,274658,Sangiovese,Redigaffi Toscana,4.5,5212
France,422503,Chardonnay,Châteauneuf-du-Pape Chaupin,4.2,4483
France,422503,Merlot,Châteauneuf-du-Pape Chaupin,4.2,4483
France,422503,Pinot Noir,Châteauneuf-du-Pape Chaupin,4.2,4483
Portugal,39847,Touriga Nacional,Quinta da Leda Douro,4.4,14197
Portugal,39847,Touriga Franca,Quinta da Leda Douro,4.4,14197
Portugal,39847,Tinta Roriz,Quinta da Leda Douro,4.4,14197
Portugal,39847,Touriga Nacional,Colheita Port,4.2,8039
Portugal,39847,Touriga Franca,Colheita Port,4.2,8039
Portugal,39847,Tinta Roriz,Colheita Port,4.2,8039
Portugal,39847,Touriga Nacional,Tordiz 40 Year Old Tawny Port,4.6,474
Portugal,39847,Touriga Franca,Tordiz 40 Year Old Tawny Port,4.6,474
Portugal,39847,Tinta Roriz,Tordiz 40 Year Old Tawny Port,4.6,474
Espagne,102662,Cabernet Sauvignon,Belondrade y Lurton,4.4,13567
Espagne,102662,Tempranillo,Belondrade y Lurton,4.4,13567
Espagne,102662,Garnacha,Belondrade y Lurton,4.4,13567
Espagne,102662,Cabernet Sauvignon,Unico Reserva Especial Edición,4.7,13025
Espagne,102662,Tempranillo,Unico Reserva Especial Edición,4.7,13025
Espagne,102662,Garnacha,Unico Reserva Especial Edición,4.7,13025
Espagne,102662,Cabernet Sauvignon,Unico,4.7,45140
Espagne,102662,Tempranillo,Unico,4.7,45140
Espagne,102662,Garnacha,Unico,4.7,45140
Espagne,102662,Cabernet Sauvignon,Ribera del Duero,4.5,69278
Espagne,102662,Tempranillo,Ribera del Duero,4.5,69278
Espagne,102662,Garnacha,Ribera del Duero,4.5,69278
Espagne,102662,Cabernet Sauvignon,Toro,4.4,60705
Espagne,102662,Tempranillo,Toro,4.4,60705
Espagne,102662,Garnacha,Toro,4.4,60705
Hongrie,16605,Cabernet Sauvignon,Tokaji Aszú 6 Puttonyos,4.6,2366
Hongrie,16605,Merlot,Tokaji Aszú 6 Puttonyos,4.6,2366
Hongrie,16605,Furmint,Tokaji Aszú 6 Puttonyos,4.6,2366
Hongrie,16605,Cabernet Sauvignon,Eszencia,4.7,488
Hongrie,16605,Merlot,Eszencia,4.7,488
Hongrie,16605,Furmint,Eszencia,4.7,488
Hongrie,16605,Cabernet Sauvignon,Tokaji Aszú 3 Puttonyos,4.3,7080
Hongrie,16605,Merlot,Tokaji Aszú 3 Puttonyos,4.3,7080
Hongrie,16605,Furmint,Tokaji Aszú 3 Puttonyos,4.3,7080
Italie,274658,Chardonnay,Brunate  Barolo,4.5,1289
Italie,274658,Merlot,Brunate  Barolo,4.5,1289
Italie,274658,Sangiovese,Brunate  Barolo,4.5,1289
Italie,274658,Chardonnay,La Serra Barolo,4.4,1449
Italie,274658,Merlot,La Serra Barolo,4.4,1449
Italie,274658,Sangiovese,La Serra Barolo,4.4,1449
Italie,274658,Chardonnay,Rocche dell'Annunziata Torriglione Barolo,4.5,1222
Italie,274658,Merlot,Rocche dell'Annunziata Torriglione Barolo,4.5,1222
Italie,274658,Sangiovese,Rocche dell'Annunziata Torriglione Barolo,4.5,1222
Italie,274658,Chardonnay,Barolo Rocche di Castiglione,4.4,1272
Italie,274658,Merlot,Barolo Rocche di Castiglione,4.4,1272
Italie,274658,Sangiovese,Barolo Rocche di Castiglione,4.4,1272
Italie,274658,Chardonnay,Barolo Riserva Villero,4.6,803
Italie,274658,Merlot,Barolo Riserva Villero,4.6,803
Italie,274658,Sangiovese,Barolo Riserva Villero,4.6,803
Italie,274658,Chardonnay,Brunello di Montalcino,4.5,4357
Italie,274658,Merlot,Brunello di Montalcino,4.5,4357
Italie,274658,Sangiovese,Brunello di Montalcino,4.5,4357
Italie,274658,Chardonnay,Cepparello Red,4.3,12191
Italie,274658,Merlot,Cepparello Red,4.3,12191
Italie,274658,Sangiovese,Cepparello Red,4.3,12191
Italie,274658,Chardonnay,Brunello di Montalcino  Montosoli,4.4,6176
Italie,274658,Merlot,Brunello di Montalcino  Montosoli,4.4,6176
Italie,274658,Sangiovese,Brunello di Montalcino  Montosoli,4.4,6176
France,422503,Chardonnay,Réservé Châteauneuf-du-Pape,4.4,297
France,422503,Merlot,Réservé Châteauneuf-du-Pape,4.4,297
France,422503,Pinot Noir,Réservé Châteauneuf-du-Pape,4.4,297
Argentine,36121,Cabernet Sauvignon,Finca Bella Vista Malbec,4.5,7663
Argentine,36121,Chardonnay,Finca Bella Vista Malbec,4.5,7663
Argentine,36121,Malbec,Finca Bella Vista Malbec,4.5,7663
Italie,274658,Chardonnay,Quarz Sauvignon,4.4,8884
Italie,274658,Merlot,Quarz Sauvignon,4.4,8884
Italie,274658,Sangiovese,Quarz Sauvignon,4.4,8884
Italie,274658,Chardonnay,Gewürztraminer Lunare,4.3,2732
Italie,274658,Merlot,Gewürztraminer Lunare,4.3,2732
Italie,274658,Sangiovese,Gewürztraminer Lunare,4.3,2732
Italie,274658,Chardonnay,Crichet Pajè Barbaresco,4.5,584
Italie,274658,Merlot,Crichet Pajè Barbaresco,4.5,584
Italie,274658,Sangiovese,Crichet Pajè Barbaresco,4.5,584
France,422503,Chardonnay,Belle Epoque Brut Champagne,4.5,20992
France,422503,Merlot,Belle Epoque Brut Champagne,4.5,20992
France,422503,Pinot Noir,Belle Epoque Brut Champagne,4.5,20992
France,422503,Chardonnay,Corton Grand Cru 'Clos Rognet',4.4,543
France,422503,Merlot,Corton Grand Cru 'Clos Rognet',4.4,543
France,422503,Pinot Noir,Corton Grand Cru 'Clos Rognet',4.4,543
France,422503,Chardonnay,Pauillac (Grand Cru Classé),4.4,55808
France,422503,Merlot,Pauillac (Grand Cru Classé),4.4,55808
France,422503,Pinot Noir,Pauillac (Grand Cru Classé),4.4,55808
France,422503,Chardonnay,Saint-Julien (Grand Cru Classé),4.3,32627
France,422503,Merlot,Saint-Julien (Grand Cru Classé),4.3,32627
France,422503,Pinot Noir,Saint-Julien (Grand Cru Classé),4.3,32627
Italie,274658,Chardonnay,Barolo Cerretta,4.2,1921
Italie,274658,Merlot,Barolo Cerretta,4.2,1921
Italie,274658,Sangiovese,Barolo Cerretta,4.2,1921
France,422503,Chardonnay,Charmes-Chambertin Grand Cru,4.4,268
France,422503,Merlot,Charmes-Chambertin Grand Cru,4.4,268
France,422503,Pinot Noir,Charmes-Chambertin Grand Cru,4.4,268
France,422503,Chardonnay,Vintage,4.6,16918
France,422503,Merlot,Vintage,4.6,16918
France,422503,Pinot Noir,Vintage,4.6,16918
France,422503,Chardonnay,Rosé,4.6,3605
France,422503,Merlot,Rosé,4.6,3605
France,422503,Pinot Noir,Rosé,4.6,3605
France,422503,Chardonnay,Collection,4.7,2184
France,422503,Merlot,Collection,4.7,2184
France,422503,Pinot Noir,Collection,4.7,2184
France,422503,Chardonnay,Clos du Mesnil,4.7,2471
France,422503,Merlot,Clos du Mesnil,4.7,2471
France,422503,Pinot Noir,Clos du Mesnil,4.7,2471
France,422503,Chardonnay,Pauillac (Grand Cru Classé),4.4,37460
France,422503,Merlot,Pauillac (Grand Cru Classé),4.4,37460
France,422503,Pinot Noir,Pauillac (Grand Cru Classé),4.4,37460
Espagne,102662,Cabernet Sauvignon,Flor de Pingus,4.5,32932
Espagne,102662,Tempranillo,Flor de Pingus,4.5,32932
Espagne,102662,Garnacha,Flor de Pingus,4.5,32932
France,422503,Chardonnay,Cuvée Nicolas François Billecart Brut Champagne,4.5,6228
France,422503,Merlot,Cuvée Nicolas François Billecart Brut Champagne,4.5,6228
France,422503,Pinot Noir,Cuvée Nicolas François Billecart Brut Champagne,4.5,6228
France,422503,Chardonnay,La Grande Dame Brut Champagne,4.5,17474
France,422503,Merlot,La Grande Dame Brut Champagne,4.5,17474
France,422503,Pinot Noir,La Grande Dame Brut Champagne,4.5,17474
Italie,274658,Chardonnay,Calcarole Amarone della Valpolicella Classico,4.6,2757
Italie,274658,Merlot,Calcarole Amarone della Valpolicella Classico,4.6,2757
Italie,274658,Sangiovese,Calcarole Amarone della Valpolicella Classico,4.6,2757
France,422503,Chardonnay,Chambertin Grand Cru,4.3,1293
France,422503,Merlot,Chambertin Grand Cru,4.3,1293
France,422503,Pinot Noir,Chambertin Grand Cru,4.3,1293
France,422503,Chardonnay,Montrachet Grand Cru,4.7,516
France,422503,Merlot,Montrachet Grand Cru,4.7,516
France,422503,Pinot Noir,Montrachet Grand Cru,4.7,516
Italie,274658,Chardonnay,Barolo Riserva Vigna Rionda,4.3,3530
Italie,274658,Merlot,Barolo Riserva Vigna Rionda,4.3,3530
Italie,274658,Sangiovese,Barolo Riserva Vigna Rionda,4.3,3530
France,422503,Chardonnay,Saint-Estèphe (Grand Cru Classé),4.3,35624
France,422503,Merlot,Saint-Estèphe (Grand Cru Classé),4.3,35624
France,422503,Pinot Noir,Saint-Estèphe (Grand Cru Classé),4.3,35624
Portugal,39847,Touriga Nacional,Vintage Port Nacional,4.6,1122
Portugal,39847,Touriga Franca,Vintage Port Nacional,4.6,1122
Portugal,39847,Tinta Roriz,Vintage Port Nacional,4.6,1122
Italie,274658,Chardonnay,Cerretalto Brunello di Montalcino,4.7,5373
Italie,274658,Merlot,Cerretalto Brunello di Montalcino,4.7,5373
Italie,274658,Sangiovese,Cerretalto Brunello di Montalcino,4.7,5373
France,422503,Chardonnay,Saint-Julien (Grand Cru Classé),4.4,28094
France,422503,Merlot,Saint-Julien (Grand Cru Classé),4.4,28094
France,422503,Pinot Noir,Saint-Julien (Grand Cru Classé),4.4,28094
France,422503,Chardonnay,Pomerol,4.4,10374
France,422503,Merlot,Pomerol,4.4,10374
France,422503,Pinot Noir,Pomerol,4.4,10374
Italie,274658,Chardonnay,Turriga Isola dei Nuraghi,4.4,14641
Italie,274658,Merlot,Turriga Isola dei Nuraghi,4.4,14641
Italie,274658,Sangiovese,Turriga Isola dei Nuraghi,4.4,14641
Italie,274658,Chardonnay,Barolo Riserva Monfortino,4.7,5013
Italie,274658,Merlot,Barolo Riserva Monfortino,4.7,5013
Italie,274658,Sangiovese,Barolo Riserva Monfortino,4.7,5013
Italie,274658,Chardonnay,Barbera d'Alba Vigna Francia,4.3,7315
Italie,274658,Merlot,Barbera d'Alba Vigna Francia,4.3,7315
Italie,274658,Sangiovese,Barbera d'Alba Vigna Francia,4.3,7315
Italie,274658,Chardonnay,Barolo Cascina Francia,4.5,6045
Italie,274658,Merlot,Barolo Cascina Francia,4.5,6045
Italie,274658,Sangiovese,Barolo Cascina Francia,4.5,6045
Italie,274658,Chardonnay,Barbaresco Gaiun Martinenga,4.3,2298
Italie,274658,Merlot,Barbaresco Gaiun Martinenga,4.3,2298
Italie,274658,Sangiovese,Barbaresco Gaiun Martinenga,4.3,2298
France,422503,Chardonnay,Pessac-Léognan (Grand Cru Classé de Graves),4.4,27316
France,422503,Merlot,Pessac-Léognan (Grand Cru Classé de Graves),4.4,27316
France,422503,Pinot Noir,Pessac-Léognan (Grand Cru Classé de Graves),4.4,27316
Italie,274658,Chardonnay,Saffredi,4.4,10499
Italie,274658,Merlot,Saffredi,4.4,10499
Italie,274658,Sangiovese,Saffredi,4.4,10499
Italie,274658,Chardonnay,Brunello di Montalcino Riserva,4.6,3375
Italie,274658,Merlot,Brunello di Montalcino Riserva,4.6,3375
Italie,274658,Sangiovese,Brunello di Montalcino Riserva,4.6,3375
France,422503,Chardonnay,Corton-Charlemagne Grand Cru,4.4,10296
France,422503,Merlot,Corton-Charlemagne Grand Cru,4.4,10296
France,422503,Pinot Noir,Corton-Charlemagne Grand Cru,4.4,10296
France,422503,Chardonnay,Clos des Porrets Nuits-Saint-Georges 1er Cru,4.1,3063
France,422503,Merlot,Clos des Porrets Nuits-Saint-Georges 1er Cru,4.1,3063
France,422503,Pinot Noir,Clos des Porrets Nuits-Saint-Georges 1er Cru,4.1,3063
Italie,274658,Chardonnay,Brunello di Montalcino,4.5,7883
Italie,274658,Merlot,Brunello di Montalcino,4.5,7883
Italie,274658,Sangiovese,Brunello di Montalcino,4.5,7883
France,422503,Chardonnay,Bonnes-Mares Grand Cru,4.5,2595
France,422503,Merlot,Bonnes-Mares Grand Cru,4.5,2595
France,422503,Pinot Noir,Bonnes-Mares Grand Cru,4.5,2595
Italie,274658,Chardonnay,Luce,4.4,17470
Italie,274658,Merlot,Luce,4.4,17470
Italie,274658,Sangiovese,Luce,4.4,17470
Italie,274658,Chardonnay,Luce Brunello di Montalcino,4.5,6544
Italie,274658,Merlot,Luce Brunello di Montalcino,4.5,6544
Italie,274658,Sangiovese,Luce Brunello di Montalcino,4.5,6544
France,422503,Chardonnay,Clos des Goisses Champagne,4.5,4662
France,422503,Merlot,Clos des Goisses Champagne,4.5,4662
France,422503,Pinot Noir,Clos des Goisses Champagne,4.5,4662
France,422503,Chardonnay,Romanée-Saint-Vivant Grand Cru (Marey-Monge),4.7,6597
France,422503,Merlot,Romanée-Saint-Vivant Grand Cru (Marey-Monge),4.7,6597
France,422503,Pinot Noir,Romanée-Saint-Vivant Grand Cru (Marey-Monge),4.7,6597
Italie,274658,Chardonnay,Amarone della Valpolicella Classico,4.7,8900
Italie,274658,Merlot,Amarone della Valpolicella Classico,4.7,8900
Italie,274658,Sangiovese,Amarone della Valpolicella Classico,4.7,8900
Italie,274658,Chardonnay,Valpolicella Classico Superiore,4.5,12262
Italie,274658,Merlot,Valpolicella Classico Superiore,4.5,12262
Italie,274658,Sangiovese,Valpolicella Classico Superiore,4.5,12262
Italie,274658,Chardonnay,Veneto Rosso del Bepi,4.6,3747
Italie,274658,Merlot,Veneto Rosso del Bepi,4.6,3747
Italie,274658,Sangiovese,Veneto Rosso del Bepi,4.6,3747
Italie,274658,Chardonnay,Amarone Stella,4.5,533
Italie,274658,Merlot,Amarone Stella,4.5,533
Italie,274658,Sangiovese,Amarone Stella,4.5,533
Espagne,102662,Cabernet Sauvignon,Pedro Ximenez Tradición 20 Years Old Vos,4.5,954
Espagne,102662,Tempranillo,Pedro Ximenez Tradición 20 Years Old Vos,4.5,954
Espagne,102662,Garnacha,Pedro Ximenez Tradición 20 Years Old Vos,4.5,954
France,422503,Chardonnay,Clos des Lambrays Grand Cru,4.4,6431
France,422503,Merlot,Clos des Lambrays Grand Cru,4.4,6431
France,422503,Pinot Noir,Clos des Lambrays Grand Cru,4.4,6431
France,422503,Chardonnay,Chevalier-Montrachet Grand Cru,4.6,2340
France,422503,Merlot,Chevalier-Montrachet Grand Cru,4.6,2340
France,422503,Pinot Noir,Chevalier-Montrachet Grand Cru,4.6,2340
France,422503,Chardonnay,Clos de la Roche Grand Cru Cuvée Vieilles Vignes,4.4,2678
France,422503,Merlot,Clos de la Roche Grand Cru Cuvée Vieilles Vignes,4.4,2678
France,422503,Pinot Noir,Clos de la Roche Grand Cru Cuvée Vieilles Vignes,4.4,2678
Italie,274658,Chardonnay,Brunello di Montalcino,4.3,8356
Italie,274658,Merlot,Brunello di Montalcino,4.3,8356
Italie,274658,Sangiovese,Brunello di Montalcino,4.3,8356
Italie,274658,Chardonnay,Barolo Cannubi,4.3,1852
Italie,274658,Merlot,Barolo Cannubi,4.3,1852
Italie,274658,Sangiovese,Barolo Cannubi,4.3,1852
Italie,274658,Chardonnay,Barolo Cerequio,4.3,3839
Italie,274658,Merlot,Barolo Cerequio,4.3,3839
Italie,274658,Sangiovese,Barolo Cerequio,4.3,3839
France,422503,Chardonnay,Charmes-Chambertin Grand Cru,4.4,709
France,422503,Merlot,Charmes-Chambertin Grand Cru,4.4,709
France,422503,Pinot Noir,Charmes-Chambertin Grand Cru,4.4,709
France,422503,Chardonnay,Brut Champagne,4.6,146377
France,422503,Merlot,Brut Champagne,4.6,146377
France,422503,Pinot Noir,Brut Champagne,4.6,146377
Allemagne,164533,Riesling,Scharzhofberger Riesling Kabinett,4.4,3047
Allemagne,164533,Spätburgunder,Scharzhofberger Riesling Kabinett,4.4,3047
Allemagne,164533,Weissburgunder,Scharzhofberger Riesling Kabinett,4.4,3047
Allemagne,164533,Riesling,Scharzhofberger Riesling Spätlese,4.4,1564
Allemagne,164533,Spätburgunder,Scharzhofberger Riesling Spätlese,4.4,1564
Allemagne,164533,Weissburgunder,Scharzhofberger Riesling Spätlese,4.4,1564
France,422503,Chardonnay,Buisson Renard,4.3,2119
France,422503,Merlot,Buisson Renard,4.3,2119
France,422503,Pinot Noir,Buisson Renard,4.3,2119
Italie,274658,Chardonnay,Rocche di Castiglione Barolo,4.3,2397
Italie,274658,Merlot,Rocche di Castiglione Barolo,4.3,2397
Italie,274658,Sangiovese,Rocche di Castiglione Barolo,4.3,2397
États-Unis,204060,Cabernet Sauvignon,Beckstoffer To Kalon Vineyard Cabernet Sauvignon,4.6,1557
États-Unis,204060,Chardonnay,Beckstoffer To Kalon Vineyard Cabernet Sauvignon,4.6,1557
États-Unis,204060,Pinot Noir,Beckstoffer To Kalon Vineyard Cabernet Sauvignon,4.6,1557
Italie,274658,Chardonnay,Gallina Barbaresco,4.4,1017
Italie,274658,Merlot,Gallina Barbaresco,4.4,1017
Italie,274658,Sangiovese,Gallina Barbaresco,4.4,1017
France,422503,Chardonnay,Châteauneuf-du-Pape,4.7,7544
France,422503,Merlot,Châteauneuf-du-Pape,4.7,7544
France,422503,Pinot Noir,Châteauneuf-du-Pape,4.7,7544
France,422503,Chardonnay,Châteauneuf-du-Pape Réservé Blanc,4.4,668
France,422503,Merlot,Châteauneuf-du-Pape Réservé Blanc,4.4,668
France,422503,Pinot Noir,Châteauneuf-du-Pape Réservé Blanc,4.4,668
Italie,274658,Chardonnay,Bolgheri Superiore,4.3,14242
Italie,274658,Merlot,Bolgheri Superiore,4.3,14242
Italie,274658,Sangiovese,Bolgheri Superiore,4.3,14242
France,422503,Chardonnay,Tessons Clos de Mon Plaisir Meursault,4.4,761
France,422503,Merlot,Tessons Clos de Mon Plaisir Meursault,4.4,761
France,422503,Pinot Noir,Tessons Clos de Mon Plaisir Meursault,4.4,761
France,422503,Chardonnay,Chambertin Grand Cru,4.7,3401
France,422503,Merlot,Chambertin Grand Cru,4.7,3401
France,422503,Pinot Noir,Chambertin Grand Cru,4.7,3401
Italie,274658,Chardonnay,Barbaresco Rabajà,4.3,5469
Italie,274658,Merlot,Barbaresco Rabajà,4.3,5469
Italie,274658,Sangiovese,Barbaresco Rabajà,4.3,5469
Italie,274658,Chardonnay,Harimann Montepulciano d'Abruzzo,4.4,1086
Italie,274658,Merlot,Harimann Montepulciano d'Abruzzo,4.4,1086
Italie,274658,Sangiovese,Harimann Montepulciano d'Abruzzo,4.4,1086
